timestamp,household_id,consumption_kwh,temperature,hour,day_of_week
2023-01-18 00:00:00,HH003,0.86,11.4,0,2
2023-01-18 00:00:00,HH004,0.88,12.3,0,2
2023-01-18 00:00:00,HH005,1.23,8.5,0,2
2023-01-18 01:00:00,HH001,0.56,14.9,1,2
2023-01-18 01:00:00,HH002,0.62,21.4,1,2
2023-01-18 01:00:00,HH003,0.74,18.5,1,2
2023-01-18 01:00:00,HH004,0.92,20.4,1,2
2023-01-18 01:00:00,HH005,0.77,12.9,1,2
2023-01-18 02:00:00,HH001,0.58,12.2,2,2
2023-01-18 02:00:00,HH002,0.59,11.2,2,2
2023-01-18 02:00:00,HH003,0.82,15.1,2,2
2023-01-18 02:00:00,HH004,0.69,15.2,2,2
2023-01-18 02:00:00,HH005,1.03,17.8,2,2
2023-01-18 03:00:00,HH001,0.5,12.6,3,2
2023-01-18 03:00:00,HH002,0.54,18.1,3,2
2023-01-18 03:00:00,HH003,0.74,16.8,3,2
2023-01-18 03:00:00,HH004,0.84,17.3,3,2
2023-01-18 03:00:00,HH005,0.69,14.4,3,2
2023-01-18 04:00:00,HH001,0.4,14.8,4,2
2023-01-18 04:00:00,HH002,0.51,16.2,4,2
2023-01-18 04:00:00,HH003,0.68,19.1,4,2
2023-01-18 04:00:00,HH004,0.89,12.3,4,2
2023-01-18 04:00:00,HH005,0.97,8.2,4,2
2023-01-18 05:00:00,HH001,0.74,15.4,5,2
2023-01-18 05:00:00,HH002,0.69,14.2,5,2
2023-01-18 05:00:00,HH003,1.14,16.3,5,2
2023-01-18 05:00:00,HH004,0.99,13.0,5,2
2023-01-18 05:00:00,HH005,0.98,14.9,5,2
2023-01-18 06:00:00,HH001,0.94,17.5,6,2
2023-01-18 06:00:00,HH002,0.96,14.0,6,2
2023-01-18 06:00:00,HH003,1.01,15.1,6,2
2023-01-18 06:00:00,HH004,1.47,10.5,6,2
2023-01-18 06:00:00,HH005,1.55,13.9,6,2
2023-01-18 07:00:00,HH001,1.33,14.1,7,2
2023-01-18 07:00:00,HH002,1.47,13.1,7,2
2023-01-18 07:00:00,HH003,1.49,9.9,7,2
2023-01-18 07:00:00,HH004,2.04,12.0,7,2
2023-01-18 07:00:00,HH005,1.81,17.5,7,2
2023-01-18 08:00:00,HH001,1.3,12.5,8,2
2023-01-18 08:00:00,HH002,1.82,18.3,8,2
2023-01-18 08:00:00,HH003,2.13,10.1,8,2
2023-01-18 08:00:00,HH004,2.06,17.4,8,2
2023-01-18 08:00:00,HH005,2.03,15.2,8,2
2023-01-18 09:00:00,HH001,1.4,15.9,9,2
2023-01-18 09:00:00,HH002,1.74,19.8,9,2
2023-01-18 09:00:00,HH003,1.65,14.7,9,2
2023-01-18 09:00:00,HH004,1.94,13.3,9,2
2023-01-18 09:00:00,HH005,1.93,13.9,9,2
2023-01-18 10:00:00,HH001,1.07,12.5,10,2
2023-01-18 10:00:00,HH002,1.1,10.9,10,2
2023-01-18 10:00:00,HH003,1.55,20.1,10,2
2023-01-18 10:00:00,HH004,1.72,17.6,10,2
2023-01-18 10:00:00,HH005,1.78,17.3,10,2
2023-01-18 11:00:00,HH001,1.41,11.8,11,2
2023-01-18 11:00:00,HH002,1.28,16.8,11,2
2023-01-18 11:00:00,HH003,1.1,13.3,11,2
2023-01-18 11:00:00,HH004,1.67,10.4,11,2
2023-01-18 11:00:00,HH005,1.48,15.8,11,2
2023-01-18 12:00:00,HH001,1.19,22.1,12,2
2023-01-18 12:00:00,HH002,1.4,15.0,12,2
2023-01-18 12:00:00,HH003,1.59,15.6,12,2
2023-01-18 12:00:00,HH004,1.44,9.3,12,2
2023-01-18 12:00:00,HH005,1.78,14.7,12,2
2023-01-18 13:00:00,HH001,1.53,15.3,13,2
2023-01-18 13:00:00,HH002,1.31,13.4,13,2
2023-01-18 13:00:00,HH003,1.19,16.6,13,2
2023-01-18 13:00:00,HH004,1.77,11.8,13,2
2023-01-18 13:00:00,HH005,2.18,9.5,13,2
2023-01-18 14:00:00,HH001,1.0,20.2,14,2
2023-01-18 14:00:00,HH002,1.79,14.3,14,2
2023-01-18 14:00:00,HH003,1.78,14.6,14,2
2023-01-18 14:00:00,HH004,1.3,19.4,14,2
2023-01-18 14:00:00,HH005,1.49,23.7,14,2
2023-01-18 15:00:00,HH001,1.3,18.4,15,2
2023-01-18 15:00:00,HH002,1.04,18.6,15,2
2023-01-18 15:00:00,HH003,1.42,13.2,15,2
2023-01-18 15:00:00,HH004,1.42,10.5,15,2
2023-01-18 15:00:00,HH005,1.47,17.1,15,2
2023-01-18 16:00:00,HH001,1.45,16.8,16,2
2023-01-18 16:00:00,HH002,1.52,14.8,16,2
2023-01-18 16:00:00,HH003,1.53,14.0,16,2
2023-01-18 16:00:00,HH004,1.97,15.3,16,2
2023-01-18 16:00:00,HH005,2.04,9.6,16,2
2023-01-18 17:00:00,HH001,1.68,14.3,17,2
2023-01-18 17:00:00,HH002,2.24,15.6,17,2
2023-01-18 17:00:00,HH003,2.48,16.3,17,2
2023-01-18 17:00:00,HH004,2.06,17.6,17,2
2023-01-18 17:00:00,HH005,2.51,9.2,17,2
2023-01-18 18:00:00,HH001,2.99,12.1,18,2
2023-01-18 18:00:00,HH002,2.4,22.4,18,2
2023-01-18 18:00:00,HH003,2.93,13.2,18,2
2023-01-18 18:00:00,HH004,3.49,14.0,18,2
2023-01-18 18:00:00,HH005,3.54,18.6,18,2
2023-01-18 19:00:00,HH001,3.05,13.5,19,2
2023-01-18 19:00:00,HH002,2.62,16.2,19,2
2023-01-18 19:00:00,HH003,3.53,11.5,19,2
2023-01-18 19:00:00,HH004,4.25,15.0,19,2
2023-01-18 19:00:00,HH005,3.54,15.5,19,2
2023-01-18 20:00:00,HH001,2.26,10.9,20,2
2023-01-18 20:00:00,HH002,2.8,20.6,20,2
2023-01-18 20:00:00,HH003,3.07,12.0,20,2
2023-01-18 20:00:00,HH004,3.44,13.8,20,2
2023-01-18 20:00:00,HH005,3.75,17.1,20,2
2023-01-18 21:00:00,HH001,1.98,12.2,21,2
2023-01-18 21:00:00,HH002,2.29,12.6,21,2
2023-01-18 21:00:00,HH003,3.02,18.0,21,2
2023-01-18 21:00:00,HH004,2.28,16.8,21,2
2023-01-18 21:00:00,HH005,3.28,17.5,21,2
2023-01-18 22:00:00,HH001,1.43,14.0,22,2
2023-01-18 22:00:00,HH002,2.31,16.7,22,2
2023-01-18 22:00:00,HH003,2.26,17.5,22,2
2023-01-18 22:00:00,HH004,2.65,10.4,22,2
2023-01-18 22:00:00,HH005,2.91,15.6,22,2
2023-01-18 23:00:00,HH001,0.91,17.8,23,2
2023-01-18 23:00:00,HH002,0.86,12.7,23,2
2023-01-18 23:00:00,HH003,1.34,16.5,23,2
2023-01-18 23:00:00,HH004,1.68,13.4,23,2
2023-01-18 23:00:00,HH005,1.74,13.0,23,2
2023-01-19 00:00:00,HH001,0.72,14.9,0,3
2023-01-19 00:00:00,HH002,0.75,17.1,0,3
2023-01-19 00:00:00,HH003,0.88,11.9,0,3
2023-01-19 00:00:00,HH004,1.01,16.1,0,3
2023-01-19 00:00:00,HH005,1.28,14.1,0,3
2023-01-19 01:00:00,HH001,0.7,18.9,1,3
2023-01-19 01:00:00,HH002,0.67,10.7,1,3
2023-01-19 01:00:00,HH003,0.69,12.7,1,3
2023-01-19 01:00:00,HH004,0.75,11.0,1,3
2023-01-19 01:00:00,HH005,0.85,15.1,1,3
2023-01-19 02:00:00,HH001,0.5,13.0,2,3
2023-01-19 02:00:00,HH002,0.49,12.5,2,3
2023-01-19 02:00:00,HH003,0.76,16.3,2,3
2023-01-19 02:00:00,HH004,0.76,17.1,2,3
2023-01-19 02:00:00,HH005,0.89,18.2,2,3
2023-01-19 03:00:00,HH001,0.62,12.9,3,3
2023-01-19 03:00:00,HH002,0.58,15.7,3,3
2023-01-19 03:00:00,HH003,0.79,11.2,3,3
2023-01-19 03:00:00,HH004,0.65,7.5,3,3
2023-01-19 03:00:00,HH005,0.66,11.1,3,3
2023-01-19 04:00:00,HH001,0.6,17.8,4,3
2023-01-19 04:00:00,HH002,0.63,18.8,4,3
2023-01-19 04:00:00,HH003,0.75,15.7,4,3
2023-01-19 04:00:00,HH004,0.9,15.9,4,3
2023-01-19 04:00:00,HH005,0.75,10.2,4,3
2023-01-19 05:00:00,HH001,0.92,16.8,5,3
2023-01-19 05:00:00,HH002,0.66,17.9,5,3
2023-01-19 05:00:00,HH003,1.0,14.7,5,3
2023-01-19 05:00:00,HH004,0.86,13.6,5,3
2023-01-19 05:00:00,HH005,0.93,17.8,5,3
2023-01-19 06:00:00,HH001,0.94,13.8,6,3
2023-01-19 06:00:00,HH002,1.35,20.9,6,3
2023-01-19 06:00:00,HH003,1.48,17.7,6,3
2023-01-19 06:00:00,HH004,1.52,15.1,6,3
2023-01-19 06:00:00,HH005,1.52,12.4,6,3
2023-01-19 07:00:00,HH001,1.5,13.2,7,3
2023-01-19 07:00:00,HH002,1.4,12.7,7,3
2023-01-19 07:00:00,HH003,1.52,13.0,7,3
2023-01-19 07:00:00,HH004,2.1,13.5,7,3
2023-01-19 07:00:00,HH005,2.08,13.3,7,3
2023-01-19 08:00:00,HH001,2.11,15.4,8,3
2023-01-19 08:00:00,HH002,1.35,11.9,8,3
2023-01-19 08:00:00,HH003,2.43,13.2,8,3
2023-01-19 08:00:00,HH004,1.74,12.2,8,3
2023-01-19 08:00:00,HH005,3.04,11.3,8,3
2023-01-19 09:00:00,HH001,1.68,14.4,9,3
2023-01-19 09:00:00,HH002,1.27,15.9,9,3
2023-01-19 09:00:00,HH003,1.87,12.7,9,3
2023-01-19 09:00:00,HH004,2.07,10.9,9,3
2023-01-19 09:00:00,HH005,2.09,16.5,9,3
2023-01-19 10:00:00,HH001,0.88,15.4,10,3
2023-01-19 10:00:00,HH002,1.64,11.4,10,3
2023-01-19 10:00:00,HH003,1.38,16.7,10,3
2023-01-19 10:00:00,HH004,1.74,10.9,10,3
2023-01-19 10:00:00,HH005,1.74,16.9,10,3
2023-01-19 11:00:00,HH001,1.16,11.0,11,3
2023-01-19 11:00:00,HH002,1.01,16.7,11,3
2023-01-19 11:00:00,HH003,1.28,19.4,11,3
2023-01-19 11:00:00,HH004,1.52,14.9,11,3
2023-01-19 11:00:00,HH005,1.83,12.5,11,3
2023-01-19 12:00:00,HH001,1.57,14.0,12,3
2023-01-19 12:00:00,HH002,1.89,14.6,12,3
2023-01-19 12:00:00,HH003,1.43,12.5,12,3
2023-01-19 12:00:00,HH004,1.68,17.3,12,3
2023-01-19 12:00:00,HH005,1.67,12.4,12,3
2023-01-19 13:00:00,HH001,1.24,17.8,13,3
2023-01-19 13:00:00,HH002,1.38,13.3,13,3
2023-01-19 13:00:00,HH003,1.74,19.6,13,3
2023-01-19 13:00:00,HH004,1.49,15.3,13,3
2023-01-19 13:00:00,HH005,1.4,18.3,13,3
2023-01-19 14:00:00,HH001,1.26,15.6,14,3
2023-01-19 14:00:00,HH002,1.54,9.5,14,3
2023-01-19 14:00:00,HH003,1.5,14.0,14,3
2023-01-19 14:00:00,HH004,1.43,17.2,14,3
2023-01-19 14:00:00,HH005,1.29,10.1,14,3
2023-01-19 15:00:00,HH001,1.31,17.4,15,3
2023-01-19 15:00:00,HH002,1.23,10.8,15,3
2023-01-19 15:00:00,HH003,1.15,12.4,15,3
2023-01-19 15:00:00,HH004,1.53,19.3,15,3
2023-01-19 15:00:00,HH005,1.67,17.1,15,3
2023-01-19 16:00:00,HH001,1.6,14.5,16,3
2023-01-19 16:00:00,HH002,1.66,10.7,16,3
2023-01-19 16:00:00,HH003,2.2,16.5,16,3
2023-01-19 16:00:00,HH004,1.99,16.6,16,3
2023-01-19 16:00:00,HH005,2.17,13.6,16,3
2023-01-19 17:00:00,HH001,2.38,17.7,17,3
2023-01-19 17:00:00,HH002,2.11,11.9,17,3
2023-01-19 17:00:00,HH003,2.85,13.6,17,3
2023-01-19 17:00:00,HH004,2.68,15.2,17,3
2023-01-19 17:00:00,HH005,2.56,21.8,17,3
2023-01-19 18:00:00,HH001,1.97,17.7,18,3
2023-01-19 18:00:00,HH002,1.99,5.6,18,3
2023-01-19 18:00:00,HH003,3.25,13.4,18,3
2023-01-19 18:00:00,HH004,3.41,11.4,18,3
2023-01-19 18:00:00,HH005,2.46,16.8,18,3
2023-01-19 19:00:00,HH001,2.36,17.3,19,3
2023-01-19 19:00:00,HH002,2.27,17.1,19,3
2023-01-19 19:00:00,HH003,2.42,11.3,19,3
2023-01-19 19:00:00,HH004,3.27,16.0,19,3
2023-01-19 19:00:00,HH005,4.39,14.7,19,3
2023-01-19 20:00:00,HH001,1.59,15.7,20,3
2023-01-19 20:00:00,HH002,2.23,14.7,20,3
2023-01-19 20:00:00,HH003,2.4,17.9,20,3
2023-01-19 20:00:00,HH004,2.2,15.4,20,3
2023-01-19 20:00:00,HH005,3.11,10.1,20,3
2023-01-19 21:00:00,HH001,1.97,11.3,21,3
2023-01-19 21:00:00,HH002,2.06,11.3,21,3
2023-01-19 21:00:00,HH003,2.22,11.2,21,3
2023-01-19 21:00:00,HH004,2.18,16.6,21,3
2023-01-19 21:00:00,HH005,2.76,17.9,21,3
2023-01-19 22:00:00,HH001,1.45,17.7,22,3
2023-01-19 22:00:00,HH002,1.81,17.2,22,3
2023-01-19 22:00:00,HH003,1.79,15.8,22,3
2023-01-19 22:00:00,HH004,2.09,14.4,22,3
2023-01-19 22:00:00,HH005,2.04,13.7,22,3
2023-01-19 23:00:00,HH001,1.0,16.5,23,3
2023-01-19 23:00:00,HH002,1.12,14.8,23,3
2023-01-19 23:00:00,HH003,1.24,11.8,23,3
2023-01-19 23:00:00,HH004,1.29,15.9,23,3
2023-01-19 23:00:00,HH005,1.48,13.7,23,3
2023-01-20 00:00:00,HH001,0.66,18.6,0,4
2023-01-20 00:00:00,HH002,0.86,11.3,0,4
2023-01-20 00:00:00,HH003,1.01,11.1,0,4
2023-01-20 00:00:00,HH004,0.84,16.2,0,4
2023-01-20 00:00:00,HH005,0.94,17.5,0,4
2023-01-20 01:00:00,HH001,0.49,8.6,1,4
2023-01-20 01:00:00,HH002,0.78,11.7,1,4
2023-01-20 01:00:00,HH003,0.68,14.9,1,4
2023-01-20 01:00:00,HH004,0.76,20.6,1,4
2023-01-20 01:00:00,HH005,1.08,12.9,1,4
2023-01-20 02:00:00,HH001,0.46,18.4,2,4
2023-01-20 02:00:00,HH002,0.62,13.6,2,4
2023-01-20 02:00:00,HH003,0.69,16.7,2,4
2023-01-20 02:00:00,HH004,0.69,15.0,2,4
2023-01-20 02:00:00,HH005,0.8,15.0,2,4
2023-01-20 03:00:00,HH001,0.41,16.3,3,4
2023-01-20 03:00:00,HH002,0.54,10.5,3,4
2023-01-20 03:00:00,HH003,0.58,16.5,3,4
2023-01-20 03:00:00,HH004,0.68,15.8,3,4
2023-01-20 03:00:00,HH005,0.69,14.5,3,4
2023-01-20 04:00:00,HH001,0.55,19.6,4,4
2023-01-20 04:00:00,HH002,0.8,21.1,4,4
2023-01-20 04:00:00,HH003,0.78,14.7,4,4
2023-01-20 04:00:00,HH004,0.68,15.2,4,4
2023-01-20 04:00:00,HH005,1.01,19.8,4,4
2023-01-20 05:00:00,HH001,0.88,16.7,5,4
2023-01-20 05:00:00,HH002,0.87,8.7,5,4
2023-01-20 05:00:00,HH003,0.88,22.0,5,4
2023-01-20 05:00:00,HH004,0.97,15.3,5,4
2023-01-20 05:00:00,HH005,0.83,15.7,5,4
2023-01-20 06:00:00,HH001,1.06,10.4,6,4
2023-01-20 06:00:00,HH002,0.96,19.4,6,4
2023-01-20 06:00:00,HH003,1.18,12.0,6,4
2023-01-20 06:00:00,HH004,1.34,16.2,6,4
2023-01-20 06:00:00,HH005,1.47,17.9,6,4
2023-01-20 07:00:00,HH001,1.2,13.8,7,4
2023-01-20 07:00:00,HH002,1.27,15.2,7,4
2023-01-20 07:00:00,HH003,1.57,15.4,7,4
2023-01-20 07:00:00,HH004,1.81,11.7,7,4
2023-01-20 07:00:00,HH005,1.71,11.7,7,4
2023-01-20 08:00:00,HH001,1.53,16.4,8,4
2023-01-20 08:00:00,HH002,2.02,12.1,8,4
2023-01-20 08:00:00,HH003,2.04,12.8,8,4
2023-01-20 08:00:00,HH004,1.9,11.2,8,4
2023-01-20 08:00:00,HH005,2.7,15.4,8,4
2023-01-20 09:00:00,HH001,0.92,13.7,9,4
2023-01-20 09:00:00,HH002,1.96,12.2,9,4
2023-01-20 09:00:00,HH003,1.81,11.8,9,4
2023-01-20 09:00:00,HH004,1.71,18.0,9,4
2023-01-20 09:00:00,HH005,1.91,18.1,9,4
2023-01-20 10:00:00,HH001,1.4,15.9,10,4
2023-01-20 10:00:00,HH002,1.64,10.7,10,4
2023-01-20 10:00:00,HH003,1.61,15.0,10,4
2023-01-20 10:00:00,HH004,1.95,15.8,10,4
2023-01-20 10:00:00,HH005,1.62,19.2,10,4
2023-01-20 11:00:00,HH001,0.85,13.2,11,4
2023-01-20 11:00:00,HH002,1.08,18.3,11,4
2023-01-20 11:00:00,HH003,1.32,22.4,11,4
2023-01-20 11:00:00,HH004,1.5,16.8,11,4
2023-01-20 11:00:00,HH005,1.56,9.7,11,4
2023-01-20 12:00:00,HH001,1.2,13.5,12,4
2023-01-20 12:00:00,HH002,0.94,22.6,12,4
2023-01-20 12:00:00,HH003,1.23,17.8,12,4
2023-01-20 12:00:00,HH004,1.96,11.6,12,4
2023-01-20 12:00:00,HH005,1.84,12.5,12,4
2023-01-20 13:00:00,HH001,1.32,18.6,13,4
2023-01-20 13:00:00,HH002,1.05,15.9,13,4
2023-01-20 13:00:00,HH003,1.7,15.3,13,4
2023-01-20 13:00:00,HH004,2.11,11.5,13,4
2023-01-20 13:00:00,HH005,1.59,19.0,13,4
2023-01-20 14:00:00,HH001,1.31,10.8,14,4
2023-01-20 14:00:00,HH002,0.91,16.4,14,4
2023-01-20 14:00:00,HH003,1.35,13.8,14,4
2023-01-20 14:00:00,HH004,0.97,14.8,14,4
2023-01-20 14:00:00,HH005,1.51,15.0,14,4
2023-01-20 15:00:00,HH001,0.98,19.3,15,4
2023-01-20 15:00:00,HH002,1.56,21.4,15,4
2023-01-20 15:00:00,HH003,1.76,12.9,15,4
2023-01-20 15:00:00,HH004,1.86,23.6,15,4
2023-01-20 15:00:00,HH005,1.75,20.9,15,4
2023-01-20 16:00:00,HH001,1.5,10.1,16,4
2023-01-20 16:00:00,HH002,1.53,20.8,16,4
2023-01-20 16:00:00,HH003,1.88,16.4,16,4
2023-01-20 16:00:00,HH004,2.26,13.8,16,4
2023-01-20 16:00:00,HH005,1.76,17.0,16,4
2023-01-20 17:00:00,HH001,1.79,15.9,17,4
2023-01-20 17:00:00,HH002,2.1,16.5,17,4
2023-01-20 17:00:00,HH003,2.36,16.0,17,4
2023-01-20 17:00:00,HH004,2.54,17.1,17,4
2023-01-20 17:00:00,HH005,3.04,11.3,17,4
2023-01-20 18:00:00,HH001,2.28,16.9,18,4
2023-01-20 18:00:00,HH002,2.14,14.1,18,4
2023-01-20 18:00:00,HH003,2.51,11.8,18,4
2023-01-20 18:00:00,HH004,3.26,11.5,18,4
2023-01-20 18:00:00,HH005,2.78,17.9,18,4
2023-01-20 19:00:00,HH001,2.88,11.3,19,4
2023-01-20 19:00:00,HH002,2.81,14.8,19,4
2023-01-20 19:00:00,HH003,3.21,16.6,19,4
2023-01-20 19:00:00,HH004,2.76,12.7,19,4
2023-01-20 19:00:00,HH005,2.95,11.3,19,4
2023-01-20 20:00:00,HH001,2.28,17.5,20,4
2023-01-20 20:00:00,HH002,2.08,17.4,20,4
2023-01-20 20:00:00,HH003,2.79,5.4,20,4
2023-01-20 20:00:00,HH004,3.53,14.0,20,4
2023-01-20 20:00:00,HH005,3.74,20.4,20,4
2023-01-20 21:00:00,HH001,1.58,14.7,21,4
2023-01-20 21:00:00,HH002,2.21,10.7,21,4
2023-01-20 21:00:00,HH003,2.68,10.8,21,4
2023-01-20 21:00:00,HH004,2.1,7.1,21,4
2023-01-20 21:00:00,HH005,2.58,15.5,21,4
2023-01-20 22:00:00,HH001,1.83,13.4,22,4
2023-01-20 22:00:00,HH002,1.57,20.2,22,4
2023-01-20 22:00:00,HH003,1.96,13.7,22,4
2023-01-20 22:00:00,HH004,2.02,14.6,22,4
2023-01-20 22:00:00,HH005,2.08,11.4,22,4
2023-01-20 23:00:00,HH001,1.05,15.8,23,4
2023-01-20 23:00:00,HH002,1.24,15.0,23,4
2023-01-20 23:00:00,HH003,1.41,11.2,23,4
2023-01-20 23:00:00,HH004,1.41,14.0,23,4
2023-01-20 23:00:00,HH005,1.78,16.5,23,4
2023-01-21 00:00:00,HH001,0.56,19.5,0,5
2023-01-21 00:00:00,HH002,1.04,12.6,0,5
2023-01-21 00:00:00,HH003,0.94,14.9,0,5
2023-01-21 00:00:00,HH004,0.58,14.5,0,5
2023-01-21 00:00:00,HH005,1.44,13.3,0,5
2023-01-21 01:00:00,HH001,0.66,18.4,1,5
2023-01-21 01:00:00,HH002,0.57,14.1,1,5
2023-01-21 01:00:00,HH003,0.81,20.3,1,5
2023-01-21 01:00:00,HH004,0.83,15.5,1,5
2023-01-21 01:00:00,HH005,0.88,13.9,1,5
2023-01-21 02:00:00,HH001,0.66,11.1,2,5
2023-01-21 02:00:00,HH002,0.62,12.6,2,5
2023-01-21 02:00:00,HH003,0.69,12.9,2,5
2023-01-21 02:00:00,HH004,0.72,12.8,2,5
2023-01-21 02:00:00,HH005,0.8,15.4,2,5
2023-01-21 03:00:00,HH001,0.76,17.2,3,5
2023-01-21 03:00:00,HH002,0.75,18.3,3,5
2023-01-21 03:00:00,HH003,0.71,13.5,3,5
2023-01-21 03:00:00,HH004,0.7,13.0,3,5
2023-01-21 03:00:00,HH005,0.92,21.1,3,5
2023-01-21 04:00:00,HH001,0.84,14.6,4,5
2023-01-21 04:00:00,HH002,0.89,10.9,4,5
2023-01-21 04:00:00,HH003,0.74,16.2,4,5
2023-01-21 04:00:00,HH004,0.61,13.4,4,5
2023-01-21 04:00:00,HH005,1.08,14.1,4,5
2023-01-21 05:00:00,HH001,0.96,16.7,5,5
2023-01-21 05:00:00,HH002,0.57,18.4,5,5
2023-01-21 05:00:00,HH003,0.97,15.6,5,5
2023-01-21 05:00:00,HH004,1.5,13.8,5,5
2023-01-21 05:00:00,HH005,1.12,17.1,5,5
2023-01-21 06:00:00,HH001,1.27,13.8,6,5
2023-01-21 06:00:00,HH002,1.28,15.7,6,5
2023-01-21 06:00:00,HH003,2.01,15.8,6,5
2023-01-21 06:00:00,HH004,1.49,11.5,6,5
2023-01-21 06:00:00,HH005,1.84,17.7,6,5
2023-01-21 07:00:00,HH001,1.31,11.2,7,5
2023-01-21 07:00:00,HH002,1.54,13.6,7,5
2023-01-21 07:00:00,HH003,1.38,16.0,7,5
2023-01-21 07:00:00,HH004,1.84,13.5,7,5
2023-01-21 07:00:00,HH005,2.2,14.2,7,5
2023-01-21 08:00:00,HH001,1.74,13.2,8,5
2023-01-21 08:00:00,HH002,1.86,15.8,8,5
2023-01-21 08:00:00,HH003,2.26,17.1,8,5
2023-01-21 08:00:00,HH004,2.82,13.9,8,5
2023-01-21 08:00:00,HH005,1.63,14.1,8,5
2023-01-21 09:00:00,HH001,1.32,17.6,9,5
2023-01-21 09:00:00,HH002,1.5,20.5,9,5
2023-01-21 09:00:00,HH003,2.45,20.4,9,5
2023-01-21 09:00:00,HH004,2.83,18.5,9,5
2023-01-21 09:00:00,HH005,2.03,20.7,9,5
2023-01-21 10:00:00,HH001,1.32,12.0,10,5
2023-01-21 10:00:00,HH002,1.23,11.0,10,5
2023-01-21 10:00:00,HH003,1.74,11.5,10,5
2023-01-21 10:00:00,HH004,1.72,11.6,10,5
2023-01-21 10:00:00,HH005,1.66,16.4,10,5
2023-01-21 11:00:00,HH001,1.02,14.2,11,5
2023-01-21 11:00:00,HH002,1.71,9.5,11,5
2023-01-21 11:00:00,HH003,1.26,15.5,11,5
2023-01-21 11:00:00,HH004,1.81,14.3,11,5
2023-01-21 11:00:00,HH005,1.95,22.0,11,5
2023-01-21 12:00:00,HH001,1.3,15.8,12,5
2023-01-21 12:00:00,HH002,1.65,14.5,12,5
2023-01-21 12:00:00,HH003,1.88,17.4,12,5
2023-01-21 12:00:00,HH004,1.82,12.3,12,5
2023-01-21 12:00:00,HH005,2.07,15.8,12,5
2023-01-21 13:00:00,HH001,1.12,20.6,13,5
2023-01-21 13:00:00,HH002,1.54,13.9,13,5
2023-01-21 13:00:00,HH003,2.18,15.9,13,5
2023-01-21 13:00:00,HH004,2.56,11.7,13,5
2023-01-21 13:00:00,HH005,1.65,13.4,13,5
2023-01-21 14:00:00,HH001,1.41,13.1,14,5
2023-01-21 14:00:00,HH002,1.31,14.5,14,5
2023-01-21 14:00:00,HH003,1.22,16.2,14,5
2023-01-21 14:00:00,HH004,1.76,17.5,14,5
2023-01-21 14:00:00,HH005,1.76,12.4,14,5
2023-01-21 15:00:00,HH001,1.59,15.8,15,5
2023-01-21 15:00:00,HH002,1.3,18.8,15,5
2023-01-21 15:00:00,HH003,1.7,22.9,15,5
2023-01-21 15:00:00,HH004,1.53,17.6,15,5
2023-01-21 15:00:00,HH005,1.83,18.4,15,5
2023-01-21 16:00:00,HH001,1.54,10.6,16,5
2023-01-21 16:00:00,HH002,1.54,17.4,16,5
2023-01-21 16:00:00,HH003,2.08,13.4,16,5
2023-01-21 16:00:00,HH004,2.3,11.5,16,5
2023-01-21 16:00:00,HH005,2.45,14.3,16,5
2023-01-21 17:00:00,HH001,2.2,16.4,17,5
2023-01-21 17:00:00,HH002,2.18,13.5,17,5
2023-01-21 17:00:00,HH003,2.59,13.0,17,5
2023-01-21 17:00:00,HH004,3.18,17.5,17,5
2023-01-21 17:00:00,HH005,2.73,10.3,17,5
2023-01-21 18:00:00,HH001,2.82,9.3,18,5
2023-01-21 18:00:00,HH002,2.3,21.7,18,5
2023-01-21 18:00:00,HH003,3.03,12.9,18,5
2023-01-21 18:00:00,HH004,3.1,16.5,18,5
2023-01-21 18:00:00,HH005,3.75,10.8,18,5
2023-01-21 19:00:00,HH001,3.09,12.8,19,5
2023-01-21 19:00:00,HH002,3.34,14.1,19,5
2023-01-21 19:00:00,HH003,2.62,10.8,19,5
2023-01-21 19:00:00,HH004,4.47,22.3,19,5
2023-01-21 19:00:00,HH005,4.35,18.6,19,5
2023-01-21 20:00:00,HH001,2.05,16.9,20,5
2023-01-21 20:00:00,HH002,3.17,14.8,20,5
2023-01-21 20:00:00,HH003,2.79,13.9,20,5
2023-01-21 20:00:00,HH004,3.53,17.6,20,5
2023-01-21 20:00:00,HH005,3.36,13.2,20,5
2023-01-21 21:00:00,HH001,1.8,18.2,21,5
2023-01-21 21:00:00,HH002,2.38,16.6,21,5
2023-01-21 21:00:00,HH003,2.79,11.7,21,5
2023-01-21 21:00:00,HH004,3.55,16.1,21,5
2023-01-21 21:00:00,HH005,3.56,14.2,21,5
2023-01-21 22:00:00,HH001,2.06,14.8,22,5
2023-01-21 22:00:00,HH002,1.88,16.6,22,5
2023-01-21 22:00:00,HH003,2.05,19.0,22,5
2023-01-21 22:00:00,HH004,2.48,17.3,22,5
2023-01-21 22:00:00,HH005,2.43,13.8,22,5
2023-01-21 23:00:00,HH001,1.6,16.6,23,5
2023-01-21 23:00:00,HH002,1.07,16.2,23,5
2023-01-21 23:00:00,HH003,1.32,15.2,23,5
2023-01-21 23:00:00,HH004,1.61,17.1,23,5
2023-01-21 23:00:00,HH005,1.67,13.0,23,5
2023-01-22 00:00:00,HH001,0.6,15.2,0,6
2023-01-22 00:00:00,HH002,0.89,13.0,0,6
2023-01-22 00:00:00,HH003,0.96,20.2,0,6
